postUrl,profileUrl,username,likeCount,commentCount,caption,pubDate,description,location,locationId,type,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,id,timestamp,query,viewCount,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23
https://www.instagram.com/p/CDS8sAhlkl8/,https://www.instagram.com/embakes.sg,embakes.sg,10,0,,2020-07-31T06:16:17.000Z,"The pandemic has stopped many things but definitely not child and youth abuse or severe negligence cases in Singapore. In fact, we might be seeing a rise in such cases particularly during these trying times. Thank you to the unsung heroes of Children's Society for protecting and providing care and guidance for the vulnerable children and youth in our community! 

And thank you to our angels who supported our bakes and made this possible! ❤

#bakesg #bakerssg #singaporehomebaker #singaporehomebake #embakessg #singaporehomecooks #fruittarts #childrensociety",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365219661334071676_36631785390,2022-03-23T02:52:58.903Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CC-blOJF7_H/,https://www.instagram.com/socialservicetribe,socialservicetribe,83,2,,2020-07-23T07:02:11.000Z,We are excited to have our social service professionals sharing a slice of life in their daily journey.  What are the other job roles that you will like us to feature in the near future? Comment down below!,,,Photo,SPD,spdsingapore,Singapore Children's Society,sgchildrensoc,Care Corner Singapore,carecornersg,Rainbow Centre Singapore,rainbowcentresingapore,Viriya Community Services,viriyacommunityservices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359444559850094535_28087394703,2022-03-23T02:52:58.903Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CC57vppBnYL/,https://www.instagram.com/vox.44cc,vox.44cc,53,0,,2020-07-21T13:07:01.000Z,"Hey guys! Miss JY will be hosting our very first Live-streaming on Singapore Children’s Society Facebook page tomorrow, 22 July at 7.45pm. 

We have invited two youth members as our special guests to share their personal experiences and aspirations as part of #CelebrateOurYouth campaign. 

Please come join us to show support for Miss JY & her two special guests! 

Let us tune in tomorrow with popcorn 🍿 and 🥤 as you watch the livestream! 

To watch us, please follow & like 📲 Singapore Children’s Society Facebook Page! 

#youthday #youthcampaign #positiveyouthdevelopment #talkshow #interview #aspiration #confidence #caring",,,Photo,Q A L I S H Y A,qq.alishyaa,Singapore Children's Society,sgchildrensoc,xy<3,its_unixinyiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358178639176431115_1834768088,2022-03-23T02:52:58.903Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CC3BmTOhAhA/,https://www.instagram.com/evening.club,evening.club,47,0,,2020-07-20T10:00:27.000Z,"In light of everything that’s happening, we want to lend a helping hand to the vulnerable children & youth in Singapore. We are having a Pre-Loved Designer Bag Sale with additional 10% off. Limited time only. 
-
50% of the sale proceeds will go to @sgchildrensoc towards helping the vulnerable children & youth in Singapore. Our hearts go out to children who were brought into this world but abandoned or abused during their upbringing. 
-
Singapore Children's Society protects and nurtures children and youth of all races and religions. In 2019, the Society reached out to 66,966 children, youth and families in need.
-
We hope that you’ll work with us to help more children in similar situations get the nurturing support that they need ❤️ 
-
#eveningclub #ecapparel #sgchildrensociety #preloved #prelovebranded",,,Photo,Singapore Children's Society,sgchildrensoc,EVENING CLUB,evening.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357359959982999616_23096100844,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CCqd4FbjGlP/,https://www.instagram.com/weiger.art,weiger.art,61,4,"Photo by @weiger.art in Somewhere Over The Rainbow with @rainbow, @artgalleryofnsw, @children, @childrenillustration, @nationalgallerysingapore, @sgchildrensoc, @childrensillustrators, @creativityexplode, @illustration_daily, @mimiauwwww, @children_illustrations, @rainbowcentresingapore, @rainbow_acrylic, @teelent.official, @mrxzel_art, @illustrationbrainy, @doublerainboweatinghouse, @rainbow_mind._, and @_artsupport.",2020-07-15T12:57:25.000Z,"Day 9/50- Somewhere over the rainbow... blue birds fly 🐬🦄🌈

#gouachepainting #gouacheillustration #smallartists #dailyartchallenge #smallartaccount #makeart2020 #artjournal #artists_sharing #gouachepaint #emergingartists #gouachelandscape #paintpaintpaint #artistsoninstagram #artistsofinstagram #acryliconcanvas #acrylicartwork #acrylicpaint #abstractart #igartists #artistsonig #artsupport
#artlovers #artesanato 
#artoftheday #rainbowcolors 
#artcommunity #arteveryday 
#rainbowdash #rainbow🌈 #artaesthetic",Somewhere Over The Rainbow,189539617761012,Photo,R A I N B O W   B E A U T Y,rainbow,Art Gallery NSW,artgalleryofnsw,Children International,children,Illustration for children,childrenillustration,National Gallery Singapore,nationalgallerysingapore,Singapore Children's Society,sgchildrensoc,Children's Illustrators,childrensillustrators,Creativity Explode • Daily Art,creativityexplode,Illustration Daily,illustration_daily,Freelance Illustrator 🌼🎨🇮🇩,mimiauwwww,🎨Children Illustrations,children_illustrations,Rainbow Centre Singapore,rainbowcentresingapore,Rainbow,rainbow_acrylic,Teelent | Art Supporters,teelent.official,Mrxzel Art,mrxzel_art,Illustration Inspiration,illustrationbrainy,DOUBLE RAINBOW,doublerainboweatinghouse,rainbow  mind,rainbow_mind._,ART FEATURING PAGE👨‍🎨👩‍🎨,_artsupport,,,2353825152724920655_32082627499,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CCSHZe_B6bE/,https://www.instagram.com/thefort.scs,thefort.scs,16,0,"Photo shared by The Fort @ Children's Society on July 05, 2020 tagging @sgchildrensoc.",2020-07-06T01:59:14.000Z,"It’s July, that means it’s the month of youths and we wanna celebrate you! To #CelebrateOurYouth we are giving away bubble tea to the first 3 posts who tag us @thefortatchildrensociety and #CelebrateOurYouth. Simply follow the steps below to join our giveaway: 

Step 1: post an IG Story of yourself on Instagram
Step 2: tell us your biggest strength & why you’re proud of it
Step 3: tag 3 friends in your Story
Step 4: tag us @thefortatchildrensociety & #CelebrateOurYouth
Good luck and we look forward to your entries!!!",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346970893395666628_4889931793,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CCFR-5_B82k/,https://www.instagram.com/vox.44cc,vox.44cc,34,0,,2020-07-01T02:21:36.000Z,"Hello friends, fitness enthusiasts, youths, alumni youths, volunteers and anyone who follows us! 

We would like to share with you this Charity Burpees Challenge, fundraising initiative for youth and families affected by Covid-19. 

#MakeItCountForMore is organised by @roundboxcentre . #MakeItCountForMore is a virtual fitness challenge that is part of Mettle Mobile where you can use your fitness to raise the much needed funds for those disadvantaged in the community in times like these. 

Let us gather our friends and families to be part of this fitness challenge! Get your friends to sponsor your each repetition of burpees, post it up on social medias and use your fitness for good! 

Remember to tag @mettlechallenge & @vox.44cc if you’re a member or known to us too! 

For more info: https://www.mettlechallenge.com/makeitcountformore 

#SGunited #sgunited🇸🇬 #SGtogether #sg #singapore🇸🇬 #mettlechallenge #charity #fitness #fitnessmotivation #burpeeschallenge #raisefunds #challenge #challengeyourself #confidence #workout #fitnessforeveryone",,,Photo,RoundBox @ Children's Society,roundboxcentre,Singapore Children's Society,sgchildrensoc,VOX @ Children’s Society,vox.44cc,Mettle Challenge,mettlechallenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343358270775217572_1834768088,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CCDaQxBAdFR/,https://www.instagram.com/ibloungesg,ibloungesg,17,2,Photo by ib lounge ✏️ in ibloungesg with @sgchildrensoc.,2020-06-30T08:55:28.000Z,"We'd like to thank Childen's Society for giving us the opportunity to volunteer as part time tutors during the Circuit Breaker and Phase 1 period. Even though we are entering Phase 2 right now, a few of our tutors have decided to continue their crash course lessons with the organisation to help the students there.

 During this turbulent period of time, we'd encourage everyone to check out @sgchildrensoc instagram page too if they'd like to help out. 

That being said, stay tune for some updates from us!",ibloungesg,104429737737600,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342831732513952081_25846158928,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CB50IFLBOW0/,https://www.instagram.com/vox.44cc,vox.44cc,56,2,"Photo shared by VOX @ Children’s Society on June 26, 2020 tagging @sgchildrensoc.",2020-06-26T15:29:04.000Z,"Hey guys! Come TGIF wif us nxt Friday in our IGLIVE wif radio host @heyhihazelle next Friday on 3rd July at 515pm. We will be chatting abt the topic of parent-child relationships, a topic tats close 2 heart 4 many of us.
.
.
Comment below if u have tips on how parents or youths can improve their r/s with each other! Let us know below too if you have any questions for Hazelle! Seeya in a week's time!!! =)
.
.
#parents #youths #relationshipgoals #radio #Singapore #Iglive #phase2 #sgunited",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340130735123654068_1834768088,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBwwxjrFvEW/,https://www.instagram.com/thebatterclub,thebatterclub,21,0,"Photo shared by The Batter Club & Company on June 22, 2020 tagging @sgchildrensoc.",2020-06-23T03:06:36.000Z,CHECKOUT THIS WEEK’S MENU! $5 per order will be donated to @sgchildrensoc thank you for your support!!,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337582718396068118_14406482351,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBhWXgPhivE/,https://www.instagram.com/vox.44cc,vox.44cc,51,5,"Photo shared by VOX @ Children’s Society on June 16, 2020 tagging @mynameisfauzi, @sgchildrensoc, and @vox.44cc.",2020-06-17T03:27:15.000Z,"Hello Guys!  We are so excited to have @mynameisfauzi to join us in our IG Live-streaming on this coming Saturday evening! Fauzi will be sharing with us about his journey working in the media industry and some career guidances for you! Join us this Saturday, 20 June at 8pm sharp! Tag & Share with your friends, so you have zero chances of missing us out! (: #sgunited #circuitbreaker #media #career #careerdevelopment #saturdayvibes #livestream #youthempowerment",,,Photo,FAUZI AZIZ,mynameisfauzi,Singapore Children's Society,sgchildrensoc,VOX @ Children’s Society,vox.44cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333244454146026436_1834768088,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcxUyWndkB/,https://www.instagram.com/iampaigeparker,iampaigeparker,180,9,,2020-06-15T08:46:36.000Z,"As a mom, I believe children learn best when we do not step in to fix their mistakes. Let them dream. Let them play. Fall. Fail. The tower tumbles. Try again. Building resilience by teaching them how to deal with the fallout is crucial. For too many reasons, some children do not receive this parental support. We all know this, but pause to really consider that for a long moment. How blessed we are! Because every child deserves a bright future, I am sure you want to join me in supporting Singapore Children’s Society.
.
I’m proud to partner with @avyanna_official to raise funds for @sgchildrensoc. Until the end of June, Avyanna will donate $120, from the sale of each piece of jewelry, directly to the charity to support and protect vulnerable children of all races and religions.

Kudos to Avyanna for launching this fundraiser, during this surreal time. Kudos to any of you who buy and support. You will gain a beautiful piece, while helping a gem of a child.
.
I am wearing the Resilience collection. Swipe to see the stunning pieces.
.
To support, please visit www.avyanna.sg ❤️
.
Thank you! 🤗
.
.
.
.
.
#sgunited #avyanna #jessicacindyofficial #mercurysocial #neverstopdreaming #momlife #sgmoms #sgmummy #momlove #fundraiser #supportlocalsg",,,Photo,JESSICACINDY,jessicacindy_life,Mercury Social,mercurysocial,Singapore Children's Society,sgchildrensoc,bee 🐝,beerogerss,,hiltonrogerss,ＡＶＹＡＮＮＡ,avyanna_official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331955639806187777_25670805,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcqpDRDTaD/,https://www.instagram.com/thebatterclub,thebatterclub,15,1,"Photo shared by The Batter Club & Company on June 15, 2020 tagging @sgchildrensoc.",2020-06-15T07:48:12.000Z,Ba-ne-ne streusel loaf $18🍌 reviews don’t lie... our true bestseller!,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331926246030390915_14406482351,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcgdj5j1JP/,https://www.instagram.com/thebatterclub,thebatterclub,25,1,,2020-06-15T06:19:15.000Z,I’m sure this item is no stranger to you. $38 for 8inch whole cake,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331881475970912847_14406482351,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcgN6zDtcZ/,https://www.instagram.com/thebatterclub,thebatterclub,16,1,"Photo shared by The Batter Club & Company on June 14, 2020 tagging @sgchildrensoc.",2020-06-15T06:17:07.000Z,Desert boxes going at $22 per box!  You will get:  1 loaf of Apple cake or banana bread  2 rich chocolate tarts  2 lemon curd tarts  3 Brookies,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331880401046263577_14406482351,2022-03-23T02:52:59.632Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcfbpsjW-J/,https://www.instagram.com/thebatterclub,thebatterclub,19,1,"Photo shared by The Batter Club & Company on June 14, 2020 tagging @sgchildrensoc.",2020-06-15T06:10:15.000Z,$28 for a whole 8inch cake. Warm and hearty but light at the same time 🍏🍎,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331876946709671817_14406482351,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcco0gjM6f/,https://www.instagram.com/thebatterclub,thebatterclub,8,0,"Photo shared by The Batter Club & Company on June 14, 2020 tagging @sgchildrensoc.",2020-06-15T05:45:50.000Z,Just a little something for our vulnerable children. A fast click on the link in our bio for more details!!,,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331864657533128351_14406482351,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBcWLc-Bp5z/,https://www.instagram.com/eyedoc_sg,eyedoc_sg,756,63,,2020-06-15T04:49:24.000Z,"Delighted to share Part 2 of this campaign * A Moment to Dream* 
A Social Project by Avyanna, created in support of Singapore Children’s Society. 
This raises funds for @sgchildrensoc, with a donation of $120 from the sale of each piece of jewellery going directly to the charity to support their work in providing meals, support, counselling and mental health resources for children in vulnerable families, and more.
💖👶🏻 👧🏻👦🏽🧒💕
. ‘The future belongs to those who believe in the beauty of their dreams’ ~ Eleanor Roosevelt ~

As we navigate through these uncertain times, won’t it be so wonderful to help shine a little light and show some love for vulnerable children in need and their families? 🤗♥️
.
Help these children reach for their dreams! 🌟 
To support, please visit www.avyanna.sg 💓💓🙏
.

Swipe left ⬅️ to see the beautiful ‘Freedom’ suite of jewellery close up. 💎
.
.
.

Jewellery @avyanna_official 
Gown @jessicacindy_official
PR @mercurysocial
For @sgchildrensoc
.
.
.
#yogainheels #igyogis #yogaisfun #yogaincouture #bethechange #yogagoals #fashionrevolution #fashion #resilience #charityforkids #fashioninspiration #fashionista #myfashionmoments #eveninggowns #jewels #finejewels #charitysale #charity  #SGyoga #homepractice #yogaathome #makingshapes #yogamotivation #fun #wellness #yogagirl #stengthandflexibility #yogalooksgood #🆑👁",Singapore,105565836144069,Photo,Jessicacindy,jessicacindy_official,Mercury Social,mercurysocial,Singapore Children's Society,sgchildrensoc,ＡＶＹＡＮＮＡ,avyanna_official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331836251113954931_4465958801,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBaotp0DifN/,https://www.instagram.com/thebatterclub,thebatterclub,119,0,"Photo shared by The Batter Club & Company on June 14, 2020 tagging @sgchildrensoc.",2020-06-14T12:52:53.000Z,"For the Vulnerable Children in Singapore!! Celebrate Father’s Day with a gift from the heart. Father’s Day Dessert Box $22 
2 choc fudge tarts 
2 lemon curd tarts 
1 banana streusel / Apple crumble
3 brookies

#sgigfoodies #sgbakes #homebaker #singaporechildrensociety #supportlocalsg #sghomebaker",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331354816251307981_14406482351,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBYuI05DAWU/,https://www.instagram.com/thebatterclub,thebatterclub,11,0,"Photo shared by The Batter Club & Company on June 13, 2020 tagging @sgchildrensoc.",2020-06-13T19:01:48.000Z,"The Singapore Children’s Society works hard to protect the vulnerable and less fortunate children in Singapore, so that they have equal opportunities to succeed.",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330815723851220372_14406482351,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBYtsP1DWJi/,https://www.instagram.com/thebatterclub,thebatterclub,13,0,"Photo shared by The Batter Club & Company on June 13, 2020 tagging @sgchildrensoc.",2020-06-13T18:57:54.000Z,"Introducing our new beneficiary. Many of us are unaware that there are over 17,000 orphans in our society. These children are deprived of familial love from the moment they were born. 
This Father’s Day, as we express gratitude to our fathers through warm celebrations at home, we hope that we can do something more by supporting Singapore Children’s Society who serve as parents to these children. We want to thank them for their meaningful work and ensure they can continue to touch even more lives.",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330813759910404706_14406482351,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBSMnwZHqzm/,https://www.instagram.com/interriceasia,interriceasia,20,0,Photo by Adrian Goh - The Art of Sake in Inter Rice Asia - The Art of Sake with @sgchildrensoc.,2020-06-11T06:13:29.000Z,"🔈We are adopting the Singapore Children’s Society as our charitable cause under our CSR program. 
It will be our pleasure if we can contribute a little to relief and give some happiness to children in need. 
Amongst other things, we will collect donations on our website theartofsake.com during checkout. We will match donations dollar for dollar. 
Kanpai! 
#csr #singapore #childrenssociety #singaporechildrenssociety #charity #givingback #giversgain",Inter Rice Asia - The Art of Sake,254334551357758,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328979465882741990_633784825,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CBPlHljHXAL/,https://www.instagram.com/curatedition,curatedition,37,5,,2020-06-10T05:51:50.000Z,"We would like to share a social project - A Moment to Dream - by home grown jewellery brand @Avyanna_Official created in support of Singapore Children’s Society @SGChildrenSOC. Alongside designer Jessicacindy and 8 strong, powerful, and beautiful women (you may recognise some of them here), the campaign features real-life mothers as they are at home - a reflection on how mothers can still champion resilience and grace even in the most unlikely and challenging circumstances. From now to 30 June 2020, Avyanna will donate SGD120 to Singapore Children's Society for every jewellery piece sold at avyanna.sg.
📹 @Curatedition, images courtesy of @Avyanna_Official",,,Video,Jenny Tay,jennytay_9909,Cheryl Lee,mummyliciousme,P A I G E  P A R K E R 🌟,iampaigeparker,Cheryl W.,weecheryl,Dr Jade Kua,drjadekua,Singapore Children's Society,sgchildrensoc,Curatedition,curatedition,ＡＶＹＡＮＮＡ,avyanna_official,,,,,,,,,,,,,,,,,,,,,,,,,2328242781448663051_5633797968,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,867,,,,,,
https://www.instagram.com/p/CBIiNLtgVf1/,https://www.instagram.com/projectcircuit,projectcircuit,145,5,,2020-06-07T12:09:41.000Z,"Hello! We’re back with an exciting update :-) Project Circuit has raised over 🌟$10,000🌟 through the help of our incredible volunteers, tutees, and members of the public who just wanted to chip in ☺️ swipe ➡️ to see the breakdown of organisations our tutees have chosen to donate to!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
For those unfamiliar with our donation procedure, our tutees donate directly to an organisation of their choice after each session 💌  They then upload a screenshot of their donation in a feedback form for us to acknowledge 📤
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Thank you all for your support thus far! As we are extending project circuit for the time being, we will not be setting a new goal. Instead, we will aim to raise what we can for the community and will keep all of you updated on our efforts! 🙌🏼",,,Photo,Habitat For Humanity Singapore,habitatsingapore,Food from the Heart,foodfromtheheartsg,TOUCH Community Services,touchcommunityservices,Singapore Children's Society,sgchildrensoc,Club Rainbow (Singapore),club.rainbow,Beyond Social Services,sg.beyond,Migrant Workers' Centre (MWC),mwcsg,HealthServe,healthservesg,HOME Singapore,home.migrants.sg,TWC2,twc2sg,Project Stable Staples,projectstablestaples,CMSC,cmsc_sg,,,,,,,,,,,,,,,,,2326259647046047733_33649045129,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CA7iVyVHJH_/,https://www.instagram.com/excel_sg,excel_sg,16,2,"Photo by Excel Hardware Pte Ltd in Singapore with @sgchildrensoc, and @excel_sg.",2020-06-02T11:00:46.000Z,"[EXCEL’S A MILLION MASKS CAMPAIGN UPDATE]⠀
⠀
Be a part of Excel’s A Million Masks Campaign today!⠀
⠀
Excel Hardware strongly believes in supporting the community during this COVID-19 pandemic. We encourage everyone to stand together and #SpreadPositivity in the midst of everything that is going on. For the past month, we have been providing high quality surgical face masks at an affordable price and have pledged $1 from each sale to charity.⠀
⠀
Today, we are happy to announce that we have partnered with Singapore Children's Society (@sgchildrensoc) in efforts to extend our helping hands to those in need. Together, we hope to spread positivity to as many people as possible and re-emerge stronger at the end of this crisis.⠀
⠀
Join us and spread positivity here! 👉🏻 https://bit.ly/3ctTbzY⠀
⠀
#SGUNITED #reemergestronger",Singapore,105565836144069,Photo,Singapore Children's Society,sgchildrensoc,Excel Hardware Pte Ltd,excel_sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322601063571296767_2207188321,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CA4V6BzlI5T/,https://www.instagram.com/twinklesbygladys,twinklesbygladys,30,0,"Photo shared by Twinkles By Gladys on May 31, 2020 tagging @sgchildrensoc, and @scs.bullyfree.sg. May be an image of brick wall and text that says '""Blowing out someone else's candle doesnt make yours shine any brighter""'.",2020-06-01T05:14:22.000Z,"In response to Hana's passing (Member of Terrace house), we will be donating $1 every jar returned to the Singapore Children's Society this month. Stop cyberbullying and mind your own business if you have nothing nice to say. You will never know how much it will hurt someone with your words until it's too late.

Links to check it out🌟
https://bullyfree.sg
https://www.childrensociety.org.sg/sunbeam-stories/beat-bullies-delete-cyberbullying/ 
#soycandles #candles #scentedcandles #singapore #supportlocal #stayhome #biodegradable #environmentallyfriendly #natural #getlit #gifts #reduce #recycle #reuse #saveourearth #girlboss #love #RIPHana #Terracehouse #stopcyberbully #hanakimura #13reasonswhy",,,Photo,Singapore Children's Society,sgchildrensoc,Bully-Free@Children’s Society,scs.bullyfree.sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321701954554990163_34724374675,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CAxe7WtHkNK/,https://www.instagram.com/raymondyeo.sg,raymondyeo.sg,11,1,Photo by レイモンド ヨー・🇸🇬 in Singapore with @sgchildrensoc.,2020-05-29T13:18:30.000Z,"That'll be 250 HappyPoints. 🎉

In comparison, a $10 @McDSG voucher can be redeemed with 500 points. Details of all rewards via my link-in-bio!

So friends based in 🇸🇬, I jio you to join me at @HappyDotSG. Better still, I can earn points if you let me refer you to our community. Simply DM me your email address! 😉

#RaymondRecommends
#HappyDotSG
#SGUnited
#slayinstayin
#coronatimes",Singapore,105565836144069,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319771303296254794_1430559451,2022-03-23T02:53:00.536Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/CAvI0UbHhqu/,https://www.instagram.com/youngparents_sg,youngparents_sg,58,7,,2020-05-28T15:35:05.000Z,"Awww, all these cuties from @wolfgangviolin have come together to perform and raise funds for @sgchildrensoc’s “Be Their Hope” campaign ❤️👏🏻 You can do your part, too. Donations can be made at give.sg (search “Be Their Hope”) or here: https://www.giving.sg/singapore-children-s-society/betheirhope
.
#somewhereovertherainbow",,,Video,Wolfgang Violin Studio,wolfgangviolin,Singapore Children's Society,sgchildrensoc,min lee,minleeviolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319111112833768110_1392836448,2022-03-23T02:53:01.476Z,https://www.instagram.com/sgchildrensoc,564,,,,,,
https://www.instagram.com/p/CAckdOVHF1P/,https://www.instagram.com/iamyvetteking,iamyvetteking,370,16,,2020-05-21T10:22:46.000Z,"Dreaming about my old life. But this time getting to dress up and it’s for a good cause? Yes and yes! Wearing this @avyanna_official jewellery as part of a campaign to raise funds for families in need via @sgchildrensoc ✨A donation of $120 from the sale of each piece of jewellery will be going directly to the charity. To find out more, please visit www.avyanna.sg

Special thanks
Outfit @jessicacindy_official
Campaign @mercurysocial",,,Photo,Jessicacindy,jessicacindy_official,Mercury Social,mercurysocial,Singapore Children's Society,sgchildrensoc,ＡＶＹＡＮＮＡ,avyanna_official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313884646487383375_8306997711,2022-03-23T02:53:01.476Z,https://www.instagram.com/sgchildrensoc,,,,,,,
